url,state,climdiv,CT,MA,ME,NH,NY,RI,VT,fips_code,name,startofoperation_x,endofoperation_x,Julianstartofoperation,Julianendofoperation,latitude,longitude,elev,sids1,location,startofoperation_y,Syear,SjulDate,endofoperation_y,Eyear,EjulDate,yearALL,julALL,long
39148,RI,,,,,,,31.207,,44001,BRISTOL,1894-01-01,1925-02-05,1894001,1925036,41.66667,-71.3,53,371175 2,yes,1894-01-01,1894,5,1925-02-05,1925,212,31,207,31.207
39153,RI,,,,,,,23.3,,44009,NARRAGANSETT PIER,1895-05-01,1918-07-31,1895121,1918212,41.43333,-71.46667,22,375110 2,yes,1895-05-01,1895,61,1918-07-31,1918,31,23,30,23.3
39154,RI,,,,,,,6.17,,44005,NEWPORT,1893-01-01,1899-05-30,1893001,1899150,41.53333,-71.3,,375210 2,yes,1893-01-01,1893,11,1899-05-30,1899,181,6,170,6.17
39156,RI,,,,,,,0.272,,44007,OLNEYVILLE,1893-01-01,1893-11-30,1893001,1893334,41.8,-71.48333,,375610 2,yes,1893-01-01,1893,1,1893-11-30,1893,273,0,272,0.272
39157,RI,,,,,,,3.325,,44009,POINT JUDITH,1943-11-01,1946-01-31,1943305,1946031,41.36667,-71.48333,24,376450 2,yes,1943-11-01,1943,38,1946-01-31,1946,363,3,325,3.325
39158,RI,,,,,,,21.49,,44007,PROVIDENCE (1),1896-02-01,1917-01-31,1896032,1917031,41.83333,-71.41667,75,376710 2,yes,1896-02-01,1896,163,1917-01-31,1917,212,21,49,21.49
39159,RI,,,,,,,20.296,,44007,PROVIDENCE (2),1893-01-01,1913-11-30,1893001,1913334,41.83333,-71.4,204,376712 2,yes,1893-01-01,1893,70,1913-11-30,1913,366,20,296,20.296
39160,RI,,,,,,,0.152,,44007,PROVIDENCE (3),1893-01-01,1893-06-29,1893001,1893180,41.83333,-71.41667,70,376714 2,yes,1893-01-01,1893,6,1893-06-29,1893,158,0,152,0.152
39162,RI,,,,,,,7.262,,44007,WALLUM LAKE,1910-01-03,1917-10-30,1910003,1917303,42,-71.76667,600,378820 2,yes,1910-01-03,1910,305,1917-10-30,1917,43,7,262,7.262
40533,RI,,,,,,,45.34,,44007,PAWTUCKET,1893-01-01,1938-06-30,1893001,1938181,41.86667,-71.36667,97,375882 2,yes,1893-01-01,1893,177,1938-06-30,1938,211,45,34,45.34
40534,RI,,,,,,,46.2,,44005,PORTSMOUTH,1900-04-01,1946-11-30,1900091,1946334,41.53333,-71.26667,225,376453 2,yes,1900-04-01,1900,9,1946-11-30,1946,29,46,20,46.2
66927,RI,RI01,,,,,,17.27,,44009,NINIGRET RHODE ISLAND,1997-02-27,2014-07-30,1997058,2014211,41.35,-71.65,40,USR0000RNIN 6,yes,1997-02-27,1997,3,2014-07-30,2014,273,17,270,17.27
67834,RI,,,,,,,2.202,,44009,KINGSTON NEPP,2010-02-02,2012-07-25,2010033,2012207,41.49056,-71.54139,114,KINR1 7,yes,2010-02-02,2010,7,2012-07-25,2012,209,2,202,2.202
396,VT,VT03,,,,,,,12.211,50025,WEST WARDSBORO,2000-01-01,2012-03-31,2000001,2012091,43.03306,-72.85,1410,439591 2,yes,2000-01-01,2000,1,2012-03-31,2012,212,12,211,12.211
24999,VT,VT03,,,,,,,103.13,50025,VERNON,1895-08-01,1998-07-31,1895213,1998212,42.77167,-72.515,226,438600 2,yes,1895-08-01,1895,4,1998-07-31,1998,17,103,13,103.13
25000,VT,VT03,,,,,,,43.126,50025,MAYS MILL,1930-04-27,1973-08-31,1930117,1973243,42.75,-72.73333,830,435029 2,yes,1930-04-27,1930,157,1973-08-31,1973,31,43,126,43.126
25001,VT,VT03,,,,,,,68.18,50003,READSBORO 1 SE,1930-12-06,1998-03-31,1930340,1998090,42.75,-72.93333,1120,436761 2,yes,1930-12-06,1930,1,1998-03-31,1998,181,68,180,68.18
25002,VT,VT02,,,,,,,38.145,50003,POWNAL 1 NE,1975-01-11,2013-07-20,1975011,2013201,42.79167,-73.22278,1110,436500 2,yes,1975-01-11,1975,6,2013-07-20,2013,151,38,145,38.145
25003,VT,VT03,,,,,,,13.257,50025,WHITINGHAM 1 W,1968-03-20,1981-12-31,1968080,1981365,42.8,-72.91667,1402,439735 2,yes,1968-03-20,1968,2,1981-12-31,1981,259,13,257,13.257
25005,VT,VT03,,,,,,,49.14,50025,SEARSBURG STN,1932-02-01,1981-12-31,1932032,1981365,42.86667,-72.91667,1560,437152 2,yes,1932-02-01,1932,133,1981-12-31,1981,273,49,140,49.14
25007,VT,VT02,,,,,,,2.147,50003,BENNINGTON,1948-06-09,1950-09-30,1948161,1950273,42.85,-73.16667,879,430558 2,yes,1948-06-09,1948,4,1950-09-30,1950,151,2,147,2.147
25008,VT,,,,,,,,16.182,50003,BENNINGTON MORSE ST AP,1998-12-05,2014-07-30,1998339,2014211,42.89139,-73.24694,826,54781 1,yes,1998-12-05,1998,106,2014-07-30,2014,288,16,182,16.182
25012,VT,VT02,,,,,,,73.89,50003,BENNINGTON 2 NNW,1896-11-01,1969-07-31,1896306,1969212,42.91667,-73.21667,669,430563 2,yes,1896-11-01,1896,331,1969-07-31,1969,242,73,89,73.89
25013,VT,VT03,,,,,,,57.119,50025,SOMERSET,1911-12-19,1968-08-31,1911353,1968244,42.96667,-72.95,2080,437401 2,yes,1911-12-19,1911,1,1968-08-31,1968,120,57,119,57.119
25014,VT,VT03,,,,,,,0.267,50025,NEWFANE,1976-01-01,1976-01-31,1976001,1976031,43,-72.63333,420,435492 2,yes,1976-01-01,1976,5,1976-01-31,1976,272,0,267,0.267
25017,VT,VT03,,,,,,,3.21,50025,WARDSBORO 2 SSE,1975-09-01,1978-04-30,1975244,1978120,43.01667,-72.76667,1640,438750 2,yes,1975-09-01,1975,1,1978-04-30,1978,211,3,210,3.21
25018,VT,VT03,,,,,,,14.217,50025,TOWNSHEND LAKE,2000-01-04,2014-07-31,2000004,2014212,43.05,-72.7,510,438428 2,yes,2000-01-04,2000,8,2014-07-31,2014,225,14,217,14.217
25019,VT,VT03,,,,,,,5.22,50025,WARDSBORO,1968-07-22,1973-07-31,1968204,1973212,43.05,-72.78333,981,438747 2,yes,1968-07-22,1968,8,1973-07-31,1973,30,5,22,5.22
25020,VT,VT03,,,,,,,67.37,50025,BELLOWS FALLS,1930-05-01,1997-01-31,1930121,1997031,43.13333,-72.45,270,430499 2,yes,1930-05-01,1930,218,1997-01-31,1997,181,67,37,67.37
25021,VT,VT03,,,,,,,45.146,50025,BALL MTN LAKE,1969-05-01,2014-07-31,1969121,2014212,43.10028,-72.78361,1130,430277 2,yes,1969-05-01,1969,5,2014-07-31,2014,151,45,146,45.146
25022,VT,VT03,,,,,,,9.211,50025,GRAFTON 1 NW,2005-05-19,2014-07-31,2005139,2014212,43.19056,-72.62528,1175,433400 2,yes,2005-05-19,2005,1,2014-07-31,2014,212,9,211,9.211
25023,VT,VT03,,,,,,,3.117,50025,SOUTH LONDONDERRY,1965-11-01,1968-10-31,1965305,1968305,43.18333,-72.81667,1050,437617 2,yes,1965-11-01,1965,95,1968-10-31,1968,212,3,117,3.117
25024,VT,VT02,,,,,,,82.17,50003,MANCHESTER,1899-11-01,1981-12-31,1899305,1981365,43.16667,-73.06667,930,434882 2,yes,1899-11-01,1899,42,1981-12-31,1981,212,82,170,82.17
25028,VT,VT03,,,,,,,50.54,50003,PERU,1964-04-01,2014-07-26,1964092,2014207,43.26667,-72.9,1700,436335 2,yes,1964-04-01,1964,5,2014-07-26,2014,59,50,54,50.54
25029,VT,VT02,,,,,,,59.17,50003,DORSET 2 SE,1940-11-01,1999-06-30,1940306,1999181,43.22417,-73.075,930,431786 2,yes,1940-11-01,1940,9,1999-06-30,1999,179,59,170,59.17
25031,VT,VT03,,,,,,,14.2,50027,NORTH SPRINGFIELD LAKE,2000-01-03,2014-07-31,2000003,2014212,43.33917,-72.50556,560,435982 2,yes,2000-01-03,2000,11,2014-07-31,2014,211,14,200,14.2
25032,VT,,,,,,,,18.204,50027,SPRINGFIELD HARTNESS AP,1996-07-01,2014-07-30,1996183,2014211,43.34361,-72.51778,578,54740 1,yes,1996-07-01,1996,7,2014-07-30,2014,211,18,204,18.204
25033,VT,VT03,,,,,,,111.148,50027,CAVENDISH,1903-02-18,2014-02-18,1903049,2014049,43.38472,-72.59889,842,431243 2,yes,1903-02-18,1903,187,2014-02-18,2014,335,111,148,111.148
25035,VT,VT02,,,,,,,12.2,50021,DANBY FOUR CORNERS,2002-02-14,2014-07-30,2002045,2014211,43.34417,-73.05222,1326,431705 2,yes,2002-02-14,2002,11,2014-07-30,2014,211,12,200,12.2
25045,VT,,,,,,,,5.204,50021,RUTLAND STATE AP,2009-08-01,2014-07-30,2009213,2014211,43.53333,-72.95,784,94737 1,yes,2009-08-01,2009,8,2014-07-30,2014,212,5,204,5.204
25046,VT,VT03,,,,,,,14.117,50027,NORTH HARTLAND LAKE,2000-01-03,2014-07-31,2000003,2014212,43.60278,-72.36222,570,435768 2,yes,2000-01-03,2000,3,2014-07-31,2014,120,14,117,14.117
25047,VT,VT03,,,,,,,122.364,50027,WOODSTOCK,1892-10-01,2014-07-31,1892275,2014212,43.63028,-72.50722,600,439984 2,yes,1892-10-01,1892,1,2014-07-31,2014,365,122,364,122.364
25048,VT,VT02,,,,,,,98.18,50021,RUTLAND,1916-08-18,2014-07-31,1916231,2014212,43.62528,-72.97806,620,436995 2,yes,1916-08-18,1916,1,2014-07-31,2014,181,98,180,98.18
25051,VT,VT03,,,,,,,23.23,50027,WILDER,1937-04-01,1960-09-30,1937091,1960274,43.67028,-72.30806,365,439764 2,yes,1937-04-01,1937,8,1960-09-30,1960,31,23,23,23.23
25052,VT,VT03,,,,,,,18.59,50027,WHITE RIVER JUNCTION,1930-07-01,1948-05-31,1930182,1948152,43.65,-72.31667,361,94787 1,yes,1930-07-01,1930,175,1948-05-31,1948,116,18,59,18.59
25056,VT,VT03,,,,,,,63.27,50017,UNION VILLAGE DAM,1951-04-01,2014-07-31,1951091,2014212,43.79167,-72.25778,460,438556 2,yes,1951-04-01,1951,3,2014-07-31,2014,273,63,270,63.27
25058,VT,VT01,,,,,,,42.9,50027,BETHEL 4 N,1972-08-01,2014-07-31,1972214,2014212,43.88333,-72.63444,660,430661 2,yes,1972-08-01,1972,263,2014-07-31,2014,272,42,9,42.9
25059,VT,VT01,,,,,,,50.237,50027,ROCHESTER,1964-08-01,2014-03-31,1964214,2014090,43.85778,-72.80444,830,436893 2,yes,1964-08-01,1964,7,2014-03-31,2014,244,50,237,50.237
25061,VT,VT01,,,,,,,4.361,50017,RANDOLPH,1952-11-01,1956-12-31,1952306,1956366,43.93333,-72.66667,889,436712 2,yes,1952-11-01,1952,4,1956-12-31,1956,365,4,361,4.361
25062,VT,VT02,,,,,,,48.27,50001,SALISBURY 2 N,1966-01-03,2014-07-17,1966003,2014198,43.92556,-73.09917,420,437098 2,yes,1966-01-03,1966,4,2014-07-17,2014,274,48,270,48.27
25064,VT,VT01,,,,,,,105.177,50017,CHELSEA,1895-10-01,2000-03-09,1895274,2000069,43.98333,-72.45,800,431360 2,yes,1895-10-01,1895,266,2000-03-09,2000,89,105,177,105.177
25067,VT,VT02,,,,,,,120.291,50001,CORNWALL,1894-01-01,2014-07-30,1894001,2014211,43.95722,-73.21056,345,431580 2,yes,1894-01-01,1894,303,2014-07-30,2014,12,120,291,120.291
25068,VT,VT01,,,,,,,7.3,50017,CORINTH,2007-04-12,2014-07-31,2007102,2014212,44.00694,-72.31944,1180,431565 2,yes,2007-04-12,2007,1,2014-07-31,2014,31,7,30,7.3
25075,VT,VT01,,,,,,,20.21,50023,NORTHFIELD 3 SSE,1974-06-01,1994-05-12,1974152,1994132,44.1,-72.61667,1410,435740 2,yes,1974-06-01,1974,2,1994-05-12,1994,212,20,210,20.21
25080,VT,VT01,,,,,,,127.47,50023,NORTHFIELD,1887-03-01,2014-07-31,1887060,2014212,44.16472,-72.65667,670,435733 2,yes,1887-03-01,1887,268,2014-07-31,2014,221,127,47,127.47
25081,VT,VT01,,,,,,,5.204,50023,WAITSFIELD 2 WSW,1976-03-01,1981-11-30,1976061,1981334,44.18333,-72.85,820,438644 2,yes,1976-03-01,1976,8,1981-11-30,1981,212,5,204,5.204
25083,VT,VT01,,,,,,,11.127,50023,BARRE,1937-01-01,1948-05-31,1937001,1948152,44.2,-72.51667,600,430337 2,yes,1937-01-01,1937,84,1948-05-31,1948,211,11,127,11.127
25084,VT,VT01,,,,,,,66.146,50023,BARRE MONTPELIER AP,1948-06-01,2014-07-30,1948153,2014211,44.20361,-72.56222,1126,94705 1,yes,1948-06-01,1948,66,2014-07-30,2014,212,66,146,66.146
25085,VT,VT01,,,,,,,15.203,50001,BRISTOL 5 NNW,1966-06-01,1981-01-31,1966152,1981031,44.2,-73.11667,502,430922 2,yes,1966-06-01,1966,9,1981-01-31,1981,212,15,203,15.203
25086,VT,VT01,,,,,,,40.178,50005,MC INDOE FALLS,1932-03-14,1972-07-31,1932074,1972213,44.26667,-72.06667,479,435044 2,yes,1932-03-14,1932,95,1972-07-31,1972,273,40,178,40.178
25089,VT,VT01,,,,,,,32.18,50023,MIDDLESEX,1936-12-01,1968-12-31,1936336,1968366,44.3,-72.68333,459,435132 2,yes,1936-12-01,1936,2,1968-12-31,1968,182,32,180,32.18
25091,VT,VT01,,,,,,,2.15,50005,PASSUMPSIC,2012-05-26,2014-07-31,2012147,2014212,44.36667,-72.03333,490,436244 2,yes,2012-05-26,2012,61,2014-07-31,2014,211,2,150,2.15
25092,VT,VT01,,,,,,,12.363,50023,MARSHFIELD,1936-12-15,1948-08-31,1936350,1948244,44.36667,-72.33333,860,434985 2,yes,1936-12-15,1936,2,1948-08-31,1948,365,12,363,12.363
25093,VT,VT01,,,,,,,7.23,50023,MARSHFIELD,1992-03-01,1999-08-31,1992061,1999243,44.35139,-72.35694,796,434999 2,yes,1992-03-01,1992,250,1999-08-31,1999,273,7,23,7.23
25094,VT,VT01,,,,,,,51.126,50023,WATERBURY 2 SSE,1941-06-04,1992-03-31,1941155,1992091,44.31667,-72.75,760,438805 2,yes,1941-06-04,1941,117,1992-03-31,1992,243,51,126,51.126
25095,VT,VT01,,,,,,,1.73,50009,GILMAN,1930-05-01,1931-05-20,1930121,1931140,44.41111,-71.71861,840,433341 2,yes,1930-05-01,1930,163,1931-05-20,1931,90,1,73,1.73
40892,VT,VT01,,,,,,,4.104,50023,WAITSFIELD 2 SE,2010-10-08,2014-07-31,2010281,2014212,44.17556,-72.79611,1142,438640 2,yes,2010-10-08,2010,305,2014-07-31,2014,201,4,104,4.104
62483,VT,VT01,,,,,,,8.285,50001,MIDDLEBURY AP,2004-12-16,2012-09-07,2004351,2012251,43.98583,-73.09444,490,435068 2,yes,2004-12-16,2004,80,2012-09-07,2012,365,8,285,8.285
62484,VT,VT01,,,,,,,9.79,50009,ISLAND POND AP,2005-02-17,2014-02-25,2005048,2014056,44.79028,-71.82972,1194,434122 2,yes,2005-02-17,2005,132,2014-02-25,2014,211,9,79,9.79
62491,VT,VT01,,,,,,,9.301,50009,GALLUP MILLS,2005-06-03,2014-07-31,2005154,2014212,44.5775,-71.78361,1319,433192 2,yes,2005-06-03,2005,1,2014-07-31,2014,302,9,301,9.301
62500,VT,VT03,,,,,,,9.297,50025,BRATTLEBORO 3 N,2005-05-27,2014-07-31,2005147,2014212,42.88972,-72.56306,246,430842 2,yes,2005-05-27,2005,12,2014-07-31,2014,309,9,297,9.297
64299,VT,VT01,,,,,,,3.26,50009,AVERILL,2011-10-22,2014-07-31,2011295,2014212,45.00583,-71.69028,1699,430193 2,yes,2011-10-22,2011,283,2014-07-31,2014,257,3,26,3.26
64335,VT,VT01,,,,,,,0.204,50005,SAINT JOHNSBURY ASOS,2001-10-01,2001-10-31,2001274,2001304,44.42,-72.01944,697,54742 1,yes,2001-10-01,2001,8,2001-10-31,2001,212,0,204,0.204
67034,VT,VT01,,,,,,,15.219,50015,ELMORE VERMONT,1999-05-21,2014-05-13,1999141,2014133,44.5431,-72.5294,1200.1,USR0000VELM 6,yes,1999-05-21,1999,8,2014-05-13,2014,227,15,219,15.219
67036,VT,VT02,,,,,,,15.151,50007,ESSEX JUNCTION VERMONT,1999-05-21,2014-07-30,1999141,2014211,44.5078,-73.1156,339.9,USR0000VESS 6,yes,1999-05-21,1999,1,2014-07-30,2014,152,15,151,15.151
67040,VT,VT03,,,,,,,9.285,50025,MARLBORO COLLEGE VERMONT,2003-05-15,2012-08-17,2003135,2012230,42.8378,-72.735,1686,USR0000VMAR 6,yes,2003-05-15,2003,1,2012-08-17,2012,286,9,285,9.285
67041,VT,VT01,,,,,,,11.21,50009,NULHEGAN VERMONT,2003-07-30,2014-06-30,2003211,2014181,44.77,-71.7017,1245.1,USR0000VNUL 6,yes,2003-07-30,2003,1,2014-06-30,2014,211,11,210,11.21
67042,VT,VT02,,,,,,,15,50021,SWEEZY VERMONT,1999-07-10,2014-07-30,1999191,2014211,43.3333,-73.0333,668,USR0000VSWE 6,yes,1999-07-10,1999,12,2014-07-30,2014,12,15,0,15
67792,VT,VT01,,,,,,,2.15,50015,JOHNSON 2 N,2012-07-20,2014-07-31,2012202,2014212,44.65806,-72.67861,980,434290 2,yes,2012-07-20,2012,1,2014-07-31,2014,151,2,150,2.15
67797,VT,VT02,,,,,,,3.265,50001,VERGENNES,2011-12-13,2014-02-08,2011347,2014039,44.17667,-73.245,213,438597 2,yes,2011-12-13,2011,9,2014-02-08,2014,274,3,265,3.265
25098,VT,VT01,,,,,,,120.27,50005,SAINT JOHNSBURY,1894-03-01,2014-07-30,1894060,2014211,44.42,-72.01944,700,54742 1,yes,1894-03-01,1894,4,2014-07-30,2014,274,120,270,120.27
25099,VT,VT01,,,,,,,21.122,50005,NORTH DANVILLE,1958-04-01,1979-09-30,1958091,1979273,44.46667,-72.11667,1142,435632 2,yes,1958-04-01,1958,152,1979-09-30,1979,30,21,122,21.122
25100,VT,VT02,,,,,,,10.147,50007,ESSEX JUNCTION,1937-01-01,1947-04-10,1937001,1947100,44.48333,-73.11667,240,432828 2,yes,1937-01-01,1937,5,1947-04-10,1947,152,10,147,10.147
25101,VT,VT02,,,,,,,60.37,50007,BURLINGTON,1883-12-01,1943-06-03,1883335,1943154,44.48333,-73.18333,404,94712 1,yes,1883-12-01,1883,278,1943-06-03,1943,241,60,37,60.37
25107,VT,VT01,,,,,,,60.39,50015,MT MANSFIELD,1954-11-11,2014-07-30,1954315,2014211,44.52472,-72.81528,3950,435416 2,yes,1954-11-11,1954,312,2014-07-30,2014,273,60,39,60.39
25108,VT,VT02,,,,,,,43.219,50007,ESSEX JUNCTION 1 N,1971-11-01,2014-06-13,1971305,2014164,44.50778,-73.11528,340,432843 2,yes,1971-11-01,1971,83,2014-06-13,2014,302,43,219,43.219
25110,VT,VT01,,,,,,,7.364,50019,GREENSBORO,2000-01-01,2007-02-22,2000001,2007053,44.58139,-72.29694,1425,433556 2,yes,2000-01-01,2000,1,2007-02-22,2007,365,7,364,7.364
25111,VT,VT01,,,,,,,3.355,50015,MORRISVILLE,1902-11-08,1905-02-14,1902312,1905045,44.56167,-72.60278,620,435366 2,yes,1902-11-08,1902,1,1905-02-14,1905,356,3,355,3.355
25112,VT,VT02,,,,,,,45.204,50013,SOUTH HERO,1969-07-01,2014-06-30,1969182,2014181,44.62639,-73.30306,110,437607 2,yes,1969-07-01,1969,9,2014-06-30,2014,213,45,204,45.204
25113,VT,VT01,,,,,,,21.235,50009,EAST HAVEN,1993-09-01,2014-07-18,1993244,2014199,44.6425,-71.89083,1000,432314 2,yes,1993-09-01,1993,7,2014-07-18,2014,242,21,235,21.235
25114,VT,VT01,,,,,,,66.64,50005,SUTTON 2 NE,1948-01-01,2014-07-31,1948001,2014212,44.665,-72.02333,1000,438172 2,yes,1948-01-01,1948,117,2014-07-31,2014,181,66,64,66.64
25116,VT,VT01,,,,,,,62.211,50009,BLOOMFIELD,1906-08-01,1968-08-31,1906213,1968244,44.78333,-71.58333,1040,430690 2,yes,1906-08-01,1906,1,1968-08-31,1968,212,62,211,62.211
25118,VT,VT02,,,,,,,81.139,50011,ST ALBANS RADIO,1929-04-01,2010-08-31,1929091,2010243,44.85917,-73.09111,380,437025 2,yes,1929-04-01,1929,198,2010-08-31,2010,59,81,139,81.139
25119,VT,VT02,,,,,,,21.147,50011,ST ALBANS BAY,1956-06-01,1977-09-29,1956153,1977272,44.8,-73.16667,112,437026 2,yes,1956-06-01,1956,5,1977-09-29,1977,152,21,147,21.147
25120,VT,VT01,,,,,,,15.141,50009,LEMINGTON,1943-01-01,1958-10-31,1943001,1958304,44.9,-71.51667,1030,434603 2,yes,1943-01-01,1943,10,1958-10-31,1958,151,15,141,15.141
25121,VT,VT01,,,,,,,123.59,50011,ENOSBURG FALLS,1891-08-01,2014-04-30,1891213,2014120,44.90944,-72.80833,420,432769 2,yes,1891-08-01,1891,,2014-04-30,2014,59,123,59,123.59
25124,VT,VT01,,,,,,,68.364,50009,CANAAN,1945-12-29,2013-10-27,1945363,2013300,44.99639,-71.53556,1070,431213 2,yes,1945-12-29,1945,1,2013-10-27,2013,365,68,364,68.364
25125,VT,VT02,,,,,,,33.207,50001,SOUTH LINCOLN,1981-03-01,2014-07-29,1981060,2014210,44.0725,-72.97361,1341,437612 2,yes,1981-03-01,1981,5,2014-07-29,2014,212,33,207,33.207
25127,VT,VT01,,,,,,,25.2,50023,WAITSFIELD 2 W,1985-07-01,2010-09-01,1985182,2010244,44.18722,-72.87806,1028,438637 2,yes,1985-07-01,1985,255,2010-09-01,2010,235,25,20,25.2
25128,VT,VT01,,,,,,,26.173,50019,JAY PEAK,1988-09-01,2014-02-06,1988245,2014037,44.93806,-72.50222,1840,434189 2,yes,1988-09-01,1988,8,2014-02-06,2014,181,26,173,26.173
25131,VT,VT01,,,,,,,12.97,50005,WEST DANVILLE 2,1990-04-01,2002-12-13,1990091,2002347,44.41611,-72.19389,1575,439184 2,yes,1990-04-01,1990,1,2002-12-13,2002,98,12,97,12.97
25132,VT,VT02,,,,,,,16.17,50003,SUNDERLAND 2,1998-04-01,2014-07-30,1998091,2014211,43.09083,-73.12444,900,438160 2,yes,1998-04-01,1998,287,2014-07-30,2014,270,16,17,16.17
25133,VT,VT01,,,,,,,24.77,50009,ISLAND POND,1990-08-01,2014-07-31,1990213,2014212,44.81278,-71.89028,1200,434120 2,yes,1990-08-01,1990,6,2014-07-31,2014,83,24,77,24.77
25134,VT,VT01,,,,,,,14.211,50011,ENOSBURG FALLS 2,2000-01-02,2014-07-30,2000002,2014211,44.90972,-72.81361,425,432773 2,yes,2000-01-02,2000,1,2014-07-30,2014,212,14,211,14.211
25135,VT,VT02,,,,,,,6.272,50001,SHOREHAM,1993-09-01,1999-07-14,1993244,1999195,43.86667,-73.25,280,437217 2,yes,1993-09-01,1993,1,1999-07-14,1999,273,6,272,6.272
25136,VT,VT01,,,,,,,14.156,50005,SUTTON,2000-01-01,2014-07-31,2000001,2014212,44.61222,-72.04806,1500,438169 2,yes,2000-01-01,2000,4,2014-07-31,2014,160,14,156,14.156
25137,VT,VT01,,,,,,,10.231,50005,WATERFORD,2000-01-03,2010-10-07,2000003,2010280,44.35,-71.9,790,438824 2,yes,2000-01-03,2000,12,2010-10-07,2010,243,10,231,10.231
25140,VT,VT01,,,,,,,6.206,50019,ALBANY,1993-10-01,1999-04-30,1993274,1999120,44.7,-72.38333,876,430134 2,yes,1993-10-01,1993,7,1999-04-30,1999,213,6,206,6.206
28992,VT,VT01,,,,,,,8.175,50005,GROTON,1997-07-01,2005-12-04,1997182,2005338,44.21611,-72.19972,790,433581 2,yes,1997-07-01,1997,36,2005-12-04,2005,211,8,175,8.175
29081,VT,VT01,,,,,,,15.17,50015,EDEN 2 S,1997-12-01,2012-04-30,1997335,2012121,44.67222,-72.55722,1456,432698 2,yes,1997-12-01,1997,42,2012-04-30,2012,212,15,170,15.17
29094,VT,VT01,,,,,,,14.236,50007,HANKSVILLE,1997-12-01,2011-09-06,1997335,2011249,44.23778,-72.96556,1083,433769 2,yes,1997-12-01,1997,7,2011-09-06,2011,243,14,236,14.236
29485,VT,VT01,,,,,,,7.113,50015,JEFFERSONVILLE,2002-07-04,2009-05-30,2002185,2009150,44.58417,-72.78694,1163,434261 2,yes,2002-07-04,2002,7,2009-05-30,2009,120,7,113,7.113
29486,VT,VT01,,,,,,,14.302,50023,MONTPELIER 2,2000-01-03,2014-07-30,2000003,2014211,44.25528,-72.60056,530,435273 2,yes,2000-01-03,2000,2,2014-07-30,2014,304,14,302,14.302
29539,VT,VT01,,,,,,,19.169,50015,MORRISVILLE 2,1962-09-23,1981-03-30,1962266,1981089,44.56667,-72.6,679,435376 2,yes,1962-09-23,1962,12,1981-03-30,1981,181,19,169,19.169
29540,VT,VT01,,,,,,,28.53,50015,MORRISVILLE STOWE STATE AP,1986-10-01,2014-07-30,1986274,2014211,44.53444,-72.61444,732,54771 1,yes,1986-10-01,1986,97,2014-07-30,2014,150,28,53,28.53
29699,VT,VT02,,,,,,,74.297,50007,BURLINGTON INTL AP,1940-12-01,2014-07-30,1940336,2014211,44.46833,-73.15,330,14742 1,yes,1940-12-01,1940,8,2014-07-30,2014,305,74,297,74.297
29862,VT,VT01,,,,,,,84.179,50019,NEWPORT,1930-02-01,2014-07-31,1930032,2014212,44.94889,-72.19111,790,94727 1,yes,1930-02-01,1930,32,2014-07-31,2014,211,84,179,84.179
30908,VT,VT02,,,,,,,9.16,50001,NEW HAVEN,2000-04-01,2009-11-30,2000092,2009334,44.07333,-73.10917,400,435501 2,yes,2000-04-01,2000,259,2009-11-30,2009,243,9,16,9.16
30938,VT,VT01,,,,,,,9.207,50019,EAST ALBANY,2000-01-01,2009-10-29,2000001,2009302,44.73028,-72.295,1594,432130 2,yes,2000-01-01,2000,5,2009-10-29,2009,212,9,207,9.207
31005,VT,VT01,,,,,,,15.173,50023,PLAINFIELD,1999-10-01,2014-07-31,1999274,2014212,44.27639,-72.41528,800,436391 2,yes,1999-10-01,1999,8,2014-07-31,2014,181,15,173,15.173
31076,VT,VT01,,,,,,,14.206,50017,CHELSEA 2 NW,2000-03-10,2014-07-22,2000070,2014203,44.01083,-72.48333,1440,431363 2,yes,2000-03-10,2000,6,2014-07-22,2014,212,14,206,14.206
31077,VT,VT01,,,,,,,14.112,50023,WORCESTER 2 W,2000-02-17,2014-07-31,2000048,2014212,44.37472,-72.58222,1360,439988 2,yes,2000-02-17,2000,324,2014-07-31,2014,212,14,112,14.112
31177,VT,VT02,,,,,,,1.32,50003,POWNAL CTR,2000-08-03,2001-03-14,2000216,2001073,42.79722,-73.22778,920,436510 2,yes,2000-08-03,2000,180,2001-03-14,2001,212,1,32,1.32
33004,VT,VT01,,,,,,,16.287,50015,MORRISVILLE 4 SSW,1993-08-01,2009-08-13,1993213,2009225,44.51389,-72.62361,760,435376 2,yes,1993-08-01,1993,330,2009-08-13,2009,43,16,287,16.287
33740,VT,VT01,,,,,,,9.79,50017,BROOKFIELD 2 WSW,2002-05-17,2011-04-26,2002137,2011116,44.03583,-72.63889,1800,430942 2,yes,2002-05-17,2002,11,2011-04-26,2011,90,9,79,9.79
34976,VT,VT01,,,,,,,5.31,50005,WALDEN 4N,2009-07-31,2014-07-31,2009212,2014212,44.50278,-72.22028,2250,438652 2,yes,2009-07-31,2009,159,2014-07-31,2014,190,5,31,5.31
35077,VT,VT01,,,,,,,5.43,50019,IRASBURG 1SW,2009-10-31,2014-03-24,2009304,2014083,44.7925,-72.29333,850,434115 2,yes,2009-10-31,2009,255,2014-03-24,2014,212,5,43,5.43
